t,Va,Vb,Vc
0.0269,270.126,23.9156,-294.041,317.957,1627
0.027,264.226,34.135,-298.361,332.496,1701
0.0271,258.066,44.3207,-302.387,346.707,1774
0.0272,251.651,54.4626,-306.114,360.576,1845
0.0273,244.988,64.5508,-309.539,374.089,1914
0.0274,238.083,74.5753,-312.658,387.233,1982
0.0275,230.943,84.5262,-315.469,399.995,2047
0.0276,223.575,94.3934,-317.969,412.362,2110
0.0277,215.987,104.168,-320.154,424.322,2171
0.0278,208.185,113.839,-322.024,435.864,2231
0.0279,200.178,123.398,-323.576,446.975,2287
0.028,191.973,132.836,-324.809,457.645,2342
0.0281,183.579,142.142,-325.721,467.863,2394
0.0282,175.004,151.308,-326.312,477.62,2444
0.0283,166.256,160.325,-326.581,486.906,2492
0.0284,157.344,169.183,-326.527,495.711,2537
0.0285,148.276,177.875,-326.151,504.026,2579
0.0286,139.063,186.391,-325.454,511.844,2620
0.0287,129.712,194.723,-324.435,519.158,2657
0.0288,120.233,202.863,-323.096,525.958,2692
0.0289,110.635,210.802,-321.438,532.24,2724
0.029,100.928,218.534,-319.462,537.997,2753
0.0291,91.1223,226.05,-317.172,543.222,2780
0.0292,81.226,233.343,-314.569,547.911,2804
0.0293,71.2496,240.405,-311.655,552.06,2825
0.0294,61.2028,247.231,-308.434,555.664,2844
0.0295,51.0956,253.812,-304.908,558.72,2859
0.0296,40.938,260.143,-301.081,561.224,2872
0.0297,30.74,266.217,-296.957,563.174,2882
0.0298,20.5117,272.029,-292.54,564.569,2889
0.0299,10.2631,277.572,-287.835,565.406,2894
0.03,0.00435277,282.841,-282.845,565.685,2895
0.0301,-10.2544,287.83,-277.576,565.407,2894
0.0302,-20.503,292.536,-272.033,564.57,2889
0.0303,-30.7313,296.953,-266.222,563.176,2882
0.0304,-40.9294,301.078,-260.148,561.226,2872
0.0305,-51.0867,304.904,-253.818,558.722,2859
0.0306,-61.1939,308.431,-247.236,555.667,2844
0.0307,-71.2408,311.652,-240.411,552.063,2825
0.0308,-81.2173,314.566,-233.349,547.915,2804
0.0309,-91.1137,317.17,-226.056,543.226,2780
0.031,-100.92,319.461,-218.54,538.001,2753
0.0311,-110.627,321.436,-210.809,532.245,2724
0.0312,-120.225,323.094,-202.869,525.964,2692
0.0313,-129.704,324.434,-194.73,519.163,2657
0.0314,-139.055,325.453,-186.398,511.851,2620
0.0315,-148.269,326.151,-177.882,504.032,2580
0.0316,-157.337,326.527,-169.19,495.717,2537
0.0317,-166.249,326.581,-160.332,486.913,2492
0.0318,-174.997,326.312,-151.315,477.628,2444
0.0319,-183.573,325.722,-142.149,467.871,2394
0.032,-191.967,324.81,-132.843,457.652,2342
0.0321,-200.172,323.577,-123.405,446.983,2287
0.0322,-208.179,322.025,-113.846,435.872,2231
0.0323,-215.982,320.156,-104.174,424.33,2172
0.0324,-223.57,317.97,-94.3998,412.37,2110
0.0325,-230.938,315.471,-84.5324,400.003,2047
0.0326,-238.079,312.66,-74.5809,387.241,1982
0.0327,-244.984,309.541,-64.5565,374.097,1914
0.0328,-251.647,306.116,-54.4683,360.584,1845
0.0329,-258.062,302.389,-44.3264,346.715,1774
0.033,-264.223,298.363,-34.1401,332.503,1702
0.0331,-270.123,294.044,-23.9207,317.964,1627
0.0332,-275.756,289.433,-13.6778,303.111,1551
0.0333,-281.117,284.538,-3.42131,287.959,1473
